統計期,統計區,總計 (公噸),一般垃圾 (公噸),巨大垃圾 (公噸),資源垃圾 (公噸),廚餘 (公噸),平均每人每日一般廢棄物產生量 (公斤),ratio
2004-11-01,新竹市,12732,9609,0,2968,155,1.099,3.237533692722372
2004-11-01,嘉義市,8168,7185,0,674,309,1.007,10.660237388724036
2004-11-01,金門縣,1710,1268,0,361,81,0.903,3.512465373961219
2004-11-01,連江縣,959,528,0,176,255,3.586,3
2004-12-01,新北市,108003,86608,0,18171,3224,0.94,4.766275934180838
2004-12-01,臺北市,74506,47939,0,22662,3905,0.916,2.1153914041126116
2004-12-01,桃園市,53867,39730,0,10128,4009,0.939,3.9227883096366507
2004-12-01,臺中市,61275,39974,0,15928,5372,0.777,2.5096685082872927
2004-12-01,臺中市(舊),24221,14350,0,6995,2877,0.769,2.0514653323802716
2004-12-01,臺中縣,37053,25624,0,8934,2496,0.783,2.868144168345646
2004-12-01,臺南市,56077,40908,0,12605,2564,0.973,3.245378817929393
2004-12-01,臺南市(舊),29002,17541,0,9461,2e3,1.24,1.8540323433040904
2004-12-01,臺南縣,27076,23368,0,3144,564,0.79,7.432569974554707
2004-12-01,高雄市,77185,60725,0,13862,2599,0.905,4.380680998412927
2004-12-01,高雄市(舊),42084,34354,0,7274,456,0.897,4.722848501512235
2004-12-01,高雄縣,35101,26371,0,6588,2143,0.915,4.002884031572556
2004-12-01,宜蘭縣,11157,7075,0,2904,1177,0.779,2.4362947658402203
2004-12-01,新竹縣,12040,9948,0,1890,202,0.833,5.2634920634920634
2004-12-01,苗栗縣,14472,11239,0,2802,431,0.841,4.011063526052819
2004-12-01,彰化縣,30364,24817,0,4598,949,0.744,5.3973466724662895
2004-12-01,南投縣,13394,8868,0,3163,1363,0.806,2.8036674043629466
2004-12-01,雲林縣,17846,14493,0,2802,551,0.782,5.17237687366167
2004-12-01,嘉義縣,15298,12790,0,1993,515,0.885,6.4174611138986455
2004-12-01,屏東縣,25200,19740,0,4726,735,0.903,4.176893779094372
2004-12-01,臺東縣,6288,4849,0,979,460,0.844,4.953013278855975
2004-12-01,花蓮縣,10745,7659,0,2586,501,0.995,2.9617169373549883
2004-12-01,澎湖縣,2909,2056,0,742,111,1.023,2.77088948787062
2004-12-01,基隆市,11766,9214,0,2148,404,0.968,4.289571694599627
2004-12-01,新竹市,12927,9336,0,3286,305,1.079,2.8411442483262324
2004-12-01,嘉義市,8323,7156,0,872,295,0.993,8.206422018348624
2004-12-01,金門縣,1648,1275,0,285,87,0.833,4.473684210526316
2004-12-01,連江縣,1109,720,0,176,213,4.051,4.090909090909091
2005-01-01,新北市,114161,90139,7108,13232,3682,0.993,6.812197702539299
2005-01-01,臺北市,87106,50604,4575,26219,5707,1.072,1.930050726572333
2005-01-01,桃園市,57236,41086,699,11025,4426,0.996,3.7266213151927436
2005-01-01,臺中市,61128,39433,1778,13804,6113,0.775,2.8566357577513766
2005-01-01,臺中市(舊),24168,13943,580,6431,3213,0.766,2.1680920541128907
2005-01-01,臺中縣,36960,25490,1198,7373,2899,0.781,3.457208734572087
2005-01-01,臺南市,59953,41837,1303,13369,3445,1.039,3.1294038447153865
2005-01-01,臺南市(舊),30407,16899,658,10120,2730,1.299,1.6698616600790515
2005-01-01,臺南縣,29547,24938,645,3249,714,0.862,7.675592489996922
2005-01-01,高雄市,79447,56494,1898,18185,2870,0.932,3.1066263403904317
2005-01-01,高雄市(舊),46227,32099,1293,11071,1765,0.986,2.8993767500677445
2005-01-01,高雄縣,33219,24395,605,7113,1106,0.866,3.4296358779699143
2005-01-01,宜蘭縣,11816,7129,196,3269,1222,0.825,2.180789232181095
2005-01-01,新竹縣,12084,10287,67,1513,218,0.834,6.799074686054197
2005-01-01,苗栗縣,16884,11566,265,4569,484,0.991,2.5314073101335084
2005-01-01,彰化縣,32440,26289,733,4767,651,0.795,5.514789175582127
2005-01-01,南投縣,15296,9218,214,3541,2323,0.92,2.603219429539678
2005-01-01,雲林縣,18668,14599,285,3165,619,0.818,4.612638230647709
2005-01-01,嘉義縣,15194,12375,240,2042,537,0.879,6.060235063663075
2005-01-01,屏東縣,23673,19638,147,3276,612,0.848,5.9945054945054945
2005-01-01,臺東縣,6623,4940,71,1134,477,0.89,4.35626102292769
2005-01-01,花蓮縣,10532,7026,258,2584,664,0.975,2.7190402476780187
2005-01-01,澎湖縣,3446,2278,213,799,157,1.211,2.851063829787234
2005-01-01,基隆市,12945,9571,332,2535,507,1.064,3.775542406311637
2005-01-01,新竹市,13637,9575,68,3451,543,1.137,2.77455809910171
2005-01-01,嘉義市,8628,7136,41,1149,303,1.029,6.210617928633594
2005-01-01,金門縣,1792,1325,5,392,70,0.894,3.3801020408163267
2005-01-01,連江縣,978,606,4,171,198,3.501,3.543859649122807
2005-02-01,新北市,115238,88249,4363,18057,4570,1.109,4.887245943401451
2005-02-01,臺北市,75222,45219,1542,23574,4886,1.025,1.918172562993128
2005-02-01,桃園市,54393,38867,565,10725,4236,1.047,3.623962703962704
2005-02-01,臺中市,62002,39461,1756,14915,5870,0.87,2.6457257794166944
2005-02-01,臺中市(舊),23950,13417,655,6850,3029,0.84,1.9586861313868613
2005-02-01,臺中縣,38052,26044,1102,8065,2841,0.89,3.2292622442653443
2005-02-01,臺南市,58352,40984,1450,12772,3145,1.12,3.208894456623865
2005-02-01,臺南市(舊),29574,16834,812,9530,2398,1.398,1.7664218258132214
2005-02-01,臺南縣,28777,24150,638,3242,747,0.93,7.449105490438002
2005-02-01,高雄市,75616,56108,2444,14013,3051,0.981,4.003996289160066
2005-02-01,高雄市(舊),41836,31440,1540,7032,1824,0.988,4.4709897610921505
2005-02-01,高雄縣,33780,24667,904,6981,1227,0.974,3.5334479300959747
2005-02-01,宜蘭縣,12622,7899,163,3184,1376,0.976,2.4808417085427137
2005-02-01,新竹縣,12047,9585,167,2089,207,0.919,4.588319770224988
2005-02-01,苗栗縣,17590,12682,228,4192,488,1.143,3.0252862595419847
2005-02-01,彰化縣,34223,27627,782,5087,727,0.928,5.4309022999803425
2005-02-01,南投縣,15354,9649,219,3199,2287,1.023,3.01625507971241
2005-02-01,雲林縣,18945,14785,317,3183,660,0.919,4.644989004084198
2005-02-01,嘉義縣,16085,13380,216,1993,497,1.03,6.713497240341194
2005-02-01,屏東縣,23998,20087,288,3128,495,0.952,6.421675191815857
2005-02-01,臺東縣,6926,5080,69,1247,531,1.03,4.073777064955894
2005-02-01,花蓮縣,11063,6947,367,2608,1142,1.135,2.6637269938650308
2005-02-01,澎湖縣,3178,2043,187,772,175,1.235,2.6463730569948187
2005-02-01,基隆市,13883,10136,276,2937,534,1.264,3.4511406196799457
2005-02-01,新竹市,12357,8544,42,3112,659,1.14,2.7455012853470437
2005-02-01,嘉義市,7851,6464,83,1003,300,1.036,6.444666001994018
2005-02-01,金門縣,1894,1434,9,366,86,1.039,3.918032786885246
2005-02-01,連江縣,997,606,4,176,212,3.802,3.4431818181818183
2005-03-01,新北市,110511,84608,3953,17565,4386,0.961,4.81685169370908
2005-03-01,臺北市,82775,46399,2197,28601,5577,1.019,1.6222859340582496
2005-03-01,桃園市,54248,38545,435,10572,4696,0.942,3.6459515701853955
2005-03-01,臺中市,61836,40130,1181,14670,5855,0.783,2.7355146557600545
2005-03-01,臺中市(舊),24041,13930,382,6673,3057,0.761,2.087516858983965
2005-03-01,臺中縣,37796,26201,799,7998,2798,0.798,3.275943985996499
2005-03-01,臺南市,58107,41260,982,12903,2962,1.007,3.1977059598542974
2005-03-01,臺南市(舊),28631,16370,487,9584,2191,1.223,1.7080550918196995
2005-03-01,臺南縣,29475,24890,495,3319,771,0.86,7.499246761072612
2005-03-01,高雄市,72407,53124,1728,14468,3088,0.849,3.6718274813381253
2005-03-01,高雄市(舊),39037,29667,1109,6521,1739,0.832,4.549455604968563
2005-03-01,高雄縣,33370,23456,618,7946,1349,0.869,2.951925497105462
2005-03-01,宜蘭縣,11685,6912,100,3165,1507,0.816,2.1838862559241705
2005-03-01,新竹縣,11450,9576,149,1519,206,0.788,6.304147465437788
2005-03-01,苗栗縣,16100,11326,184,4058,531,0.936,2.791030064070971
2005-03-01,彰化縣,31878,25243,649,5169,817,0.781,4.883536467401819
2005-03-01,南投縣,14354,8492,164,3410,2288,0.864,2.490322580645161
2005-03-01,雲林縣,19060,14069,300,4034,657,0.836,3.4876053544868615
2005-03-01,嘉義縣,15511,12525,406,2025,556,0.898,6.185185185185185
2005-03-01,屏東縣,22778,18826,115,3173,664,0.817,5.933186259060825
2005-03-01,臺東縣,6119,4583,50,1027,460,0.823,4.462512171372931
2005-03-01,花蓮縣,10499,6471,257,2683,1088,0.973,2.411852404025345
2005-03-01,澎湖縣,3557,2325,196,821,214,1.249,2.8319123020706454
2005-03-01,基隆市,10660,7760,191,2166,543,0.876,3.58264081255771
2005-03-01,新竹市,12909,8883,54,3224,748,1.075,2.755272952853598
2005-03-01,嘉義市,8359,6327,274,1461,298,0.996,4.330595482546201
2005-03-01,金門縣,1687,1229,8,357,93,0.83,3.442577030812325
2005-03-01,連江縣,975,598,4,176,198,3.357,3.397727272727273
2005-04-01,新北市,105782,79733,4514,16152,5383,0.949,4.936416542842991
2005-04-01,臺北市,80535,43022,1902,28437,7173,1.025,1.5128881386925483
2005-04-01,桃園市,55275,36530,486,13094,5165,0.991,2.789827401863449
2005-04-01,臺中市,57025,35275,1114,14396,6239,0.746,2.450333425951653
2005-04-01,臺中市(舊),23101,12228,409,6963,3501,0.755,1.7561395950021543
2005-04-01,臺中縣,33924,23048,706,7433,2738,0.74,3.100766850531414
2005-04-01,臺南市,58727,40545,1443,13833,2906,1.052,2.9310344827586206
2005-04-01,臺南市(舊),29505,15923,990,10557,2035,1.302,1.5082883394903854
2005-04-01,臺南縣,29221,24622,453,3275,871,0.882,7.518167938931298
2005-04-01,高雄市,75198,52234,1688,17369,3905,0.911,3.0073118774828718
2005-04-01,高雄市(舊),42245,29750,1056,9053,2386,0.931,3.286203468463493
2005-04-01,高雄縣,32953,22484,633,8316,1520,0.887,2.7037037037037037
2005-04-01,宜蘭縣,11531,6830,169,3122,1410,0.832,2.187700192184497
2005-04-01,新竹縣,12753,9295,284,2955,219,0.906,3.1455160744500845
2005-04-01,苗栗縣,15569,10879,158,3948,584,0.936,2.7555724417426544
2005-04-01,彰化縣,31171,24860,374,4898,1039,0.789,5.075541037158024
2005-04-01,南投縣,14541,8774,166,3273,2328,0.904,2.680721051023526
2005-04-01,雲林縣,20035,14306,302,4777,649,0.908,2.9947665899099856
2005-04-01,嘉義縣,15171,12462,192,1952,565,0.908,6.38422131147541
2005-04-01,屏東縣,22804,18581,148,3193,881,0.845,5.8192922016912
2005-04-01,臺東縣,6447,4745,49,1160,494,0.899,4.0905172413793105
2005-04-01,花蓮縣,10736,6607,304,2708,1117,1.029,2.439807976366322
2005-04-01,澎湖縣,3609,2339,201,841,228,1.31,2.7812128418549347
2005-04-01,基隆市,10068,6889,199,2138,843,0.856,3.222170252572498
2005-04-01,新竹市,11402,7332,54,2845,1171,0.98,2.577152899824253
2005-04-01,嘉義市,8150,6111,189,1447,403,1.003,4.223220456116103
2005-04-01,金門縣,1625,1207,9,312,97,0.82,3.8685897435897436
2005-04-01,連江縣,1143,582,195,176,190,4.069,3.3068181818181817
2005-05-01,新北市,114264,86326,5914,16427,5597,0.991,5.25512875144579
2005-05-01,臺北市,82538,45646,2005,27503,7383,1.017,1.6596734901647092
2005-05-01,桃園市,59080,39217,525,14374,4963,1.024,2.7283289272297204
2005-05-01,臺中市,60538,38111,1593,14313,6521,0.766,2.6626842730384963
2005-05-01,臺中市(舊),24978,13539,532,7221,3686,0.789,1.8749480681346073
2005-05-01,臺中縣,35559,24572,1061,7092,2834,0.75,3.464749012972363
2005-05-01,臺南市,59715,41233,1653,13924,2905,1.035,2.9612898592358516
2005-05-01,臺南市(舊),30048,16433,1034,10590,1990,1.283,1.5517469310670444
2005-05-01,臺南縣,29667,24801,618,3334,914,0.866,7.438812237552489
2005-05-01,高雄市,74014,53615,1683,14946,3770,0.868,3.587247424059949
2005-05-01,高雄市(舊),40342,29762,1092,7168,2320,0.86,4.152064732142857
2005-05-01,高雄縣,33672,23853,591,7778,1450,0.877,3.06672666495243
2005-05-01,宜蘭縣,12833,7780,131,3512,1410,0.896,2.215261958997722
2005-05-01,新竹縣,12178,9689,527,1745,216,0.836,5.55243553008596
2005-05-01,苗栗縣,17236,11761,311,4474,690,0.999,2.628743853375056
2005-05-01,彰化縣,33446,26568,437,5464,977,0.82,4.862371888726208
2005-05-01,南投縣,15154,9187,160,3341,2465,0.912,2.7497755163124813
2005-05-01,雲林縣,19679,14419,249,4317,694,0.864,3.3400509613157285
2005-05-01,嘉義縣,15659,12855,281,1941,582,0.907,6.622874806800618
2005-05-01,屏東縣,25111,20603,160,3506,842,0.901,5.876497432972048
2005-05-01,臺東縣,6461,4874,55,1030,502,0.872,4.732038834951457
2005-05-01,花蓮縣,11422,6951,339,2941,1191,1.06,2.3634818089085345
2005-05-01,澎湖縣,3464,2181,177,850,256,1.215,2.5658823529411765
2005-05-01,基隆市,10758,6913,267,2695,882,0.885,2.565120593692022
2005-05-01,新竹市,12830,8676,54,2925,1175,1.066,2.9661538461538464
2005-05-01,嘉義市,9082,6874,466,1340,402,1.08,5.129850746268657
2005-05-01,金門縣,1579,1216,7,251,105,0.766,4.844621513944223
2005-05-01,連江縣,1209,613,230,176,190,4.16,3.4829545454545454
2005-06-01,新北市,110537,82515,5164,17260,5598,0.99,4.780706836616454
2005-06-01,臺北市,82061,44945,2589,28057,6471,1.045,1.6019175250383149
2005-06-01,桃園市,59409,38151,541,15630,5088,1.062,2.4408829174664106
2005-06-01,臺中市,59696,37766,1243,14564,6123,0.78,2.593106289480912
2005-06-01,臺中市(舊),23978,12628,527,7356,3466,0.782,1.716693855356172
2005-06-01,臺中縣,35719,25138,716,7208,2657,0.779,3.487513873473918
2005-06-01,臺南市,63210,44232,2256,14046,2675,1.132,3.1490815890645023
2005-06-01,臺南市(舊),32031,17752,1741,10758,1780,1.412,1.6501208403048895
2005-06-01,臺南縣,31178,26481,515,3288,895,0.94,8.053832116788321
2005-06-01,高雄市,77048,57470,1692,14750,3137,0.933,3.896271186440678
2005-06-01,高雄市(舊),43029,32734,1032,7423,1840,0.948,4.409807355516637
2005-06-01,高雄縣,34019,24736,660,7327,1297,0.915,3.376006551112324
2005-06-01,宜蘭縣,12711,7763,117,3401,1430,0.918,2.2825639517788887
2005-06-01,新竹縣,11891,9414,200,2063,214,0.842,4.563257392147358
2005-06-01,苗栗縣,16584,11236,399,4260,689,0.994,2.6375586854460096
2005-06-01,彰化縣,32759,25643,382,5796,938,0.83,4.424258109040718
2005-06-01,南投縣,14631,8629,185,3171,2646,0.91,2.7212235887732574
2005-06-01,雲林縣,20578,14537,817,4507,716,0.934,3.225427113379188
2005-06-01,嘉義縣,17297,13735,1004,1956,602,1.036,7.0219836400818
2005-06-01,屏東縣,27830,22737,491,3829,773,1.032,5.938103943588405
2005-06-01,臺東縣,6349,4823,48,1059,419,0.884,4.554296506137866
2005-06-01,花蓮縣,11646,7147,283,3075,1140,1.117,2.3242276422764228
2005-06-01,澎湖縣,3712,1977,673,808,253,1.344,2.4467821782178216
2005-06-01,基隆市,11570,7466,305,2985,813,0.983,2.5011725293132328
2005-06-01,新竹市,13430,8643,60,3549,1178,1.152,2.4353338968723586
2005-06-01,嘉義市,9497,6887,593,1687,329,1.166,4.082394783639597
2005-06-01,金門縣,1627,1229,9,287,102,0.811,4.2822299651567945
2005-06-01,連江縣,1211,615,230,176,190,4.3,3.4943181818181817
2005-07-01,新北市,109139,79815,5593,18569,5163,0.945,4.2982928536808656
2005-07-01,臺北市,82159,45674,2775,27668,6042,1.013,1.6507879138354777
2005-07-01,桃園市,58193,37338,566,15347,4942,1.006,2.4329184856975306
2005-07-01,臺中市,62328,39452,2104,15259,5513,0.787,2.5854905301789106
2005-07-01,臺中市(舊),26167,14688,907,7479,3093,0.825,1.963898916967509
2005-07-01,臺中縣,36160,24764,1197,7780,2420,0.763,3.183033419023136
2005-07-01,臺南市,66415,46825,3218,13959,2412,1.151,3.3544666523389925
2005-07-01,臺南市(舊),32596,18483,1817,10655,1641,1.39,1.7346785546691694
2005-07-01,臺南縣,33819,28341,1402,3305,771,0.987,8.57518910741301
2005-07-01,高雄市,86148,59817,4026,19515,2789,1.01,3.0651806302843965
2005-07-01,高雄市(舊),50400,34897,2548,11391,1564,1.075,3.0635589500482836
2005-07-01,高雄縣,35748,24920,1478,8124,1225,0.931,3.067454455933038
2005-07-01,宜蘭縣,13211,7889,197,3555,1571,0.923,2.219127988748242
2005-07-01,新竹縣,11677,9394,205,1882,197,0.798,4.991498405951116
2005-07-01,苗栗縣,15948,11154,406,3802,585,0.928,2.933719095213046
2005-07-01,彰化縣,32797,24999,985,5887,925,0.804,4.246475284525225
2005-07-01,南投縣,13875,8971,234,3400,1270,0.835,2.638529411764706
2005-07-01,雲林縣,18564,14144,401,3344,674,0.815,4.229665071770335
2005-07-01,嘉義縣,15431,12327,554,1970,580,0.894,6.257360406091371
2005-07-01,屏東縣,27864,22946,355,3851,712,1,5.958452350038951
2005-07-01,臺東縣,6585,4987,96,1096,406,0.888,4.550182481751825
2005-07-01,花蓮縣,18075,7471,6139,3389,1077,1.679,2.204485098849218
2005-07-01,澎湖縣,3509,2065,413,819,212,1.228,2.5213675213675213
2005-07-01,基隆市,11369,7361,262,3064,682,0.935,2.4024151436031334
2005-07-01,新竹市,11606,8274,59,2171,1102,0.962,3.81114693689544
2005-07-01,嘉義市,9993,7138,905,1690,259,1.186,4.223668639053255
2005-07-01,金門縣,1631,1221,8,325,77,0.781,3.756923076923077
2005-07-01,連江縣,1179,588,234,176,181,4.048,3.340909090909091
2005-08-01,新北市,112572,81901,5431,19694,5547,0.975,4.158677769879151
2005-08-01,臺北市,80151,44570,2631,27658,5292,0.988,1.6114686528310074
2005-08-01,桃園市,58394,37024,636,15643,5092,1.013,2.366809435530269
2005-08-01,臺中市,61278,38674,1680,15509,5414,0.774,2.493648849055387
2005-08-01,臺中市(舊),24046,12678,592,7819,2958,0.757,1.621434966108198
2005-08-01,臺中縣,37231,25996,1088,7691,2456,0.785,3.380054609283578
2005-08-01,臺南市,67937,47324,3143,14875,2595,1.177,3.1814453781512606
2005-08-01,臺南市(舊),33088,18209,1685,11473,1720,1.41,1.587117580406171
2005-08-01,臺南縣,34849,29114,1458,3402,875,1.018,8.557907113462669
2005-08-01,高雄市,77583,57202,2401,15063,2917,0.91,3.79751709486822
2005-08-01,高雄市(舊),42926,32780,1520,6913,1713,0.916,4.741790828873137
2005-08-01,高雄縣,34657,24422,882,8150,1203,0.903,2.996564417177914
2005-08-01,宜蘭縣,12708,7295,234,3611,1568,0.888,2.020216006646358
2005-08-01,新竹縣,10956,9310,236,1269,141,0.748,7.336485421591805
2005-08-01,苗栗縣,15899,11340,346,3608,605,0.926,3.1430155210643016
2005-08-01,彰化縣,32880,25304,729,5938,909,0.806,4.2613674637925225
2005-08-01,南投縣,14398,9103,256,3755,1284,0.867,2.4242343541944074
2005-08-01,雲林縣,18767,14644,539,2844,740,0.825,5.149085794655415
2005-08-01,嘉義縣,16511,13197,704,2035,576,0.957,6.485012285012285
2005-08-01,屏東縣,24783,20088,298,3660,737,0.89,5.488524590163935
2005-08-01,臺東縣,6418,4889,70,988,471,0.865,4.948380566801619
2005-08-01,花蓮縣,14007,7296,2521,3132,1057,1.301,2.3295019157088124
2005-08-01,澎湖縣,3239,1861,382,798,197,1.132,2.3320802005012533
2005-08-01,基隆市,12278,7662,179,3702,734,1.01,2.0696920583468397
2005-08-01,新竹市,12717,8128,105,3397,1087,1.054,2.3926994406829554
2005-08-01,嘉義市,9208,6755,669,1532,251,1.092,4.4092689295039165
2005-08-01,金門縣,1674,1243,8,342,80,0.796,3.634502923976608
2005-08-01,連江縣,1227,593,250,197,187,4.209,3.010152284263959
2005-09-01,新北市,109406,75927,5121,22920,5438,0.978,3.312696335078534
2005-09-01,臺北市,80190,44523,2892,27534,5242,1.021,1.6170189583787318
2005-09-01,桃園市,57197,35427,831,15877,5062,1.024,2.23134093342571
2005-09-01,臺中市,66100,41715,2684,16695,5007,0.862,2.498652291105121
2005-09-01,臺中市(舊),27165,15597,986,7853,2728,0.883,1.9861199541576469
2005-09-01,臺中縣,38936,26117,1699,8841,2279,0.848,2.9540775930324625
2005-09-01,臺南市,61887,41030,3026,14819,3012,1.108,2.7687428301504826
2005-09-01,臺南市(舊),32120,17020,1663,11163,2275,1.415,1.5246797455881036
2005-09-01,臺南縣,29767,24010,1364,3656,737,0.898,6.567286652078774
2005-09-01,高雄市,75858,52898,2002,18008,2950,0.919,2.9374722345624167
2005-09-01,高雄市(舊),43287,30512,1320,9754,1701,0.955,3.1281525527988516
2005-09-01,高雄縣,32571,22386,682,8254,1249,0.876,2.7121395686939667
2005-09-01,宜蘭縣,12754,6999,267,3786,1702,0.921,1.8486529318541998
2005-09-01,新竹縣,11303,9076,132,1960,135,0.796,4.630612244897959
2005-09-01,苗栗縣,16138,11395,654,3479,610,0.971,3.2753664846220176
2005-09-01,彰化縣,33034,25555,942,5590,948,0.837,4.571556350626118
2005-09-01,南投縣,13993,8781,381,3579,1253,0.871,2.4534786253143337
2005-09-01,雲林縣,18742,14028,686,3398,630,0.851,4.1283107710417895
2005-09-01,嘉義縣,15647,12364,745,1988,550,0.938,6.219315895372233
2005-09-01,屏東縣,22408,17995,92,3510,811,0.831,5.126780626780627
2005-09-01,臺東縣,6300,4550,73,1193,484,0.878,3.8139145012573343
2005-09-01,花蓮縣,12938,6913,1985,3051,989,1.243,2.265814487053425
2005-09-01,澎湖縣,2765,1755,7,829,174,0.998,2.117008443908323
2005-09-01,基隆市,12379,7949,525,3130,775,1.053,2.5396166134185303
2005-09-01,新竹市,12712,7921,71,3647,1073,1.087,2.1719221277762544
2005-09-01,嘉義市,9633,7121,681,1502,329,1.181,4.741011984021305
2005-09-01,金門縣,1603,1143,9,373,78,0.781,3.064343163538874
2005-09-01,連江縣,1230,584,278,181,187,4.108,3.226519337016575
2005-10-01,新北市,109896,74521,5078,24705,5592,0.95,3.0164339202590567
2005-10-01,臺北市,77142,42246,1842,27448,5606,0.951,1.539128533955115
2005-10-01,桃園市,56535,35846,839,14850,5e3,0.974,2.413872053872054
2005-10-01,臺中市,58044,35535,1401,15930,5178,0.732,2.2306967984934087
